IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
203.156.198.110,25152,TRUE,NRT,JP,Asia Pacific,Tokyo,4812,China Telecom Group,209,7.54
203.156.198.110,25506,TRUE,NRT,JP,Asia Pacific,Tokyo,4812,China Telecom Group,196,6.54
220.86.191.246,12391,TRUE,NRT,JP,Asia Pacific,Tokyo,4766,Korea Telecom,432,6.07
14.119.112.77,26207,TRUE,NRT,JP,Asia Pacific,Tokyo,4134,Chinanet,425,27.62
